CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL2006237	1327528	CHEMBL2006237	1327528		SID103904687	393.49	2.06	103.16	0	CN1CCN(CCCNc2cccc(n2)c3nc4c(cccc4[nH]3)C(=O)N)CC1	9532476	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1966069	1287360	CHEMBL1966069	1287360		SID103905296	316.32	2.84	90.1	0	C(c1cn(nn1)c2ccc3[nH]ncc3c2)n4nnc5ccccc45	9532505	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL260135	429462	CHEMBL260135	429462		SID103905492	287.32	3.31	80.48	0	Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12	9524172	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1997275	1318566	CHEMBL1997275	1318566		SID103905110	290.32	3.01	54.12	0	COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc34)c2c1	9524186	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1964290	1285581	CHEMBL1964290	1285581		SID103905598	307.35	2.94	110.68	0	Cc1cccc(c1C)c2[nH]c(cc2C(=O)N)c3ccnc(N)n3	9519924	Ki	=	1258.93	nM	5.9	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980435	1301726	CHEMBL1980435	1301726		SID103904523	424.45	4.49	97.72	0	COc1cccc(c1)C(=O)Nc2n[nH]c3ccc(cc23)c4cn(Cc5ccccc5)nn4	9519930	Ki	=	794.33	nM	6.1	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982874	1304165	CHEMBL1982874	1304165		SID103905064	403.48	4.74	89.38	0	Nc1nc2ccc(cc2n1CC3CC3)c4c(nc5sccn45)c6ccc(F)cc6	9528416	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1971141	1292432	CHEMBL1971141	1292432		SID103904383	345.39	3.53	84.22	0	Cc1cccc(NC(=O)Nc2ccc(cc2)c3cccc(c3)C(=O)N)c1	9519942	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1995813	1317104	CHEMBL1995813	1317104		SID103904202	308.38	2.27	92.51	0	NC1CCCCC1Nc2nccc(n2)c3c[nH]c4ncccc34	9519943	Ki	=	794.33	nM	6.1	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1968380	1289671	CHEMBL1968380	1289671		SID103904638	521.65	3.55	102.93	1	CCC1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O	9519963	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1967211	1288502	CHEMBL1967211	1288502		SID103905232	214.2	1.49	43.08	0	Fc1ccc(cn1)c2ccc3nccn3n2	9519964	Ki	=	100000	nM	4	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1682552	1072613	CHEMBL1682552	1072613		SID103904509	332.4	3.98	70.89	0	C1CCC(CC1)Nc2c(nc3ncccn23)c4ccc5[nH]ncc5c4	9528326	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2003785	1325076	CHEMBL2003785	1325076		SID103905122	243.24	1.9	66.48	0	Fc1cccc(CNc2ncnc3[nH]cnc23)c1	9528335	Ki	=	31622.78	nM	4.5	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL387971	375242	CHEMBL387971	375242		SID103904812	476.59	3.85	98.93	0	COCCOCC#Cc1cc(cs1)c2n[nH]c3c4ccc(CN5CCN(C)CC5)cc4C(=O)c23	9528350	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1983348	1304639	CHEMBL1983348	1304639		SID103904905	386.45	4.06	101.46	0	CCCCN(CCC#N)C(=O)c1ccc2nc([nH]c2c1)c3n[nH]c4ccccc34	9519975	Ki	=	100	nM	7	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1988163	1309454	CHEMBL1988163	1309454		SID103905250	365.41	3.1	111.28	0	NS(=O)(=O)c1cccc(Nc2ncc3ccn(c4ccccc4)c3n2)c1	9519977	Ki	=	12.59	nM	7.9	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL519697	514478	CHEMBL519697	514478		SID103905077	415.49	4.21	91.02	0	CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4ccc(cc4)C#N)n3C	9520015	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2001998	1323289	CHEMBL2001998	1323289		SID103904816	457.53	2.73	110.16	0	CNC(=O)N1CCN(CCCOc2ccc3Cc4c(n[nH]c4c3c2)c5ccc(nc5)C#N)CC1	9528273	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1982135	1303426	CHEMBL1982135	1303426		SID103904356	401.48	4.07	121.17	0	Cc1ccccc1NC(=O)Nc2ccc3c(CCc4sc5ncnc(N)c5c34)c2	9524083	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1949855	1278826	CHEMBL1949855	1278826		SID103905306	180.59	1.41	41.46	0	Clc1cccc2C(=O)NC=Nc12	9524094	Ki	=	15848.93	nM	4.8	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1984586	1305877	CHEMBL1984586	1305877		SID103904368	359.38	3.04	106.07	0	Cc1ccccc1NC(=O)Nc2ccc(cc2)c3coc4ncnc(N)c34	9528361	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL411903	428115	CHEMBL411903	428115		SID103905219	459.4	3.54	117.32	0	Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3	9524116	Ki	=	501.19	nM	6.3	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1964692	1285983	CHEMBL1964692	1285983		SID103904366	426.39	3.48	97.86	0	Cn1nc(N)c2c(cncc12)c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3	9524131	Ki	=	79.43	nM	7.1	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990346	1311637	CHEMBL1990346	1311637		SID103905032	288.14	3.53	54.7	0	Nc1n[nH]c2cccc(c3ccc(Br)cc3)c12	9524260	Ki	=	1258.93	nM	5.9	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1336	276734	CHEMBL1336	276734	SORAFENIB	SID103904444	464.82	4.18	92.35	0	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1	9520104	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1998611	1319902	CHEMBL1998611	1319902		SID103905308	305.58	2.65	97.35	0	NC(=O)c1sc2c(Br)ccc(Cl)c2c1N	9520105	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973808	1295099	CHEMBL1973808	1295099		SID103904664	271.7	2.92	57.78	0	Clc1ccc(cc1)C(=O)Nc2ccc3[nH]ncc3c2	9524279	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1976328	1297619	CHEMBL1976328	1297619		SID103904381	388.49	5.02	108.28	1	Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3cccc4snc(N)c34)c1	9524111	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2002723	1324014	CHEMBL2002723	1324014		SID103905620	268.27	1.13	98.72	0	CC(=O)Nc1ccc(cc1)n2nc3ccc(N)nc3n2	9528364	Ki	=	1995.26	nM	5.7	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL378627	350051	CHEMBL378627	350051		SID103905196	448.49	1.91	162.01	0	COc1cc(c(OC)cc1CC(=O)Nc2cc(N)c(C#N)c(OC(C)C)n2)S(=O)(=O)C	9520111	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1998545	1319836	CHEMBL1998545	1319836		SID103904581	332.4	2.8	62.22	0	OCC(Cc1ccccc1)NC(=O)c2ccc(cc2)c3ccncc3	9520116	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1987998	1309289	CHEMBL1987998	1309289		SID103904930	331.79	.56	49.77	0	OC(=O)C1CN(Cc2ccc(OCc3ccccc3)cc2Cl)C1	9520120	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1682558	1072619	CHEMBL1682558	1072619		SID103904550	391.44	3.36	58.97	0	Fc1ccc(cc1)c2ncn(CCN3CCOCC3)c2c4ccc5[nH]ncc5c4	9520121	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL2000832	1322123	CHEMBL2000832	1322123		SID103904711	483.49	4.59	99.69	0	COc1cc(ccc1O)c2ccc3C(=O)Nc4cc(ccc4Nc3c2)C(=O)NCc5cccc(F)c5	9520133	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1990590	1311881	CHEMBL1990590	1311881		SID103905003	335.79	5.44	61.8	1	Cc1cc(O)nc2[nH]nc(c3cccc(c3)c4ccc(Cl)cc4)c12	9520135	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1973348	1294639	CHEMBL1973348	1294639		SID103904501	496.99	4.9	107.02	0	NC(COc1cncc(c1)c2ccc(N)c(c2)C(=O)c3cccc(Cl)c3)Cc4c[nH]c5ccccc45	9524311	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1977634	1298925	CHEMBL1977634	1298925		SID103904832	470.52	4.43	116.31	0	CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(n1)c4ccc(OCC(=O)N)cc4	9520058	Ki	>	2511.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970522	1291813	CHEMBL1970522	1291813		SID103905209	326.37	3.52	96.22	0	COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O	9524129	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1986530	1307821	CHEMBL1986530	1307821		SID103905570	448.49	2.9	90.79	0	Fc1ccc(CC2=NNC(=O)C3=C2CCCC3)cc1C(=O)N4CCN(CC4)c5ncccn5	9528424	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1970709	1292000	CHEMBL1970709	1292000		SID103904666	345.19	2.92	69.81	0	Brc1ccc(CNC(=O)Nc2ccc3[nH]ncc3c2)cc1	9520137	Ki	>	1584.89	nM		inactive			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1980995	1302286	CHEMBL1980995	1302286		SID103905531	466.53	3.82	69.45	0	CNC1CC2OC(C)(C1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	9520149	Ki	=	.794	nM	9.1	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
CHEMBL1984548	1305839	CHEMBL1984548	1305839		SID103904612	343.77	2.53	110.75	0	Cn1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)N)n2)cn1	9520150	Ki	=	6.31	nM	8.2	active			BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	809141	CHEMBL1963693	F	PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: JAK2	7	PubChem BioAssays				Autocuration	BAO_0000224	10938	CHEMBL2971	SINGLE PROTEIN	O60674	Tyrosine-protein kinase JAK2	Homo sapiens	8	Homologous protein			51887	CHEMBL1201862									
